areaCode,areaName,areaType,date,cumDeaths28DaysByDeathDate,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,newCasesByPublishDate,newDeaths28DaysByDeathDate
N92000002,Northern Ireland,nation,2021-09-20,2512,,1020,4
N92000002,Northern Ireland,nation,2021-09-19,2508,,889,5
N92000002,Northern Ireland,nation,2021-09-18,2503,,1072,4
N92000002,Northern Ireland,nation,2021-09-17,2499,,1239,10
N92000002,Northern Ireland,nation,2021-09-16,2489,,1071,7
N92000002,Northern Ireland,nation,2021-09-15,2482,,1304,3
N92000002,Northern Ireland,nation,2021-09-14,2479,,1590,10
N92000002,Northern Ireland,nation,2021-09-13,2469,,1199,10
N92000002,Northern Ireland,nation,2021-09-12,2459,,1031,8
N92000002,Northern Ireland,nation,2021-09-11,2451,,1424,6
N92000002,Northern Ireland,nation,2021-09-10,2445,,1687,1
N92000002,Northern Ireland,nation,2021-09-09,2444,,1831,6
N92000002,Northern Ireland,nation,2021-09-08,2438,,1210,10
N92000002,Northern Ireland,nation,2021-09-07,2428,,1748,5
N92000002,Northern Ireland,nation,2021-09-06,2423,,1764,4
N92000002,Northern Ireland,nation,2021-09-05,2419,,1232,13
N92000002,Northern Ireland,nation,2021-09-04,2406,,1812,7
N92000002,Northern Ireland,nation,2021-09-03,2399,,1248,6
N92000002,Northern Ireland,nation,2021-09-02,2393,,793,8
N92000002,Northern Ireland,nation,2021-09-01,2385,,1472,13
N92000002,Northern Ireland,nation,2021-08-31,2372,,1313,7
N92000002,Northern Ireland,nation,2021-08-30,2365,,1259,7
N92000002,Northern Ireland,nation,2021-08-29,2358,,1225,8
N92000002,Northern Ireland,nation,2021-08-28,2350,,1430,10
N92000002,Northern Ireland,nation,2021-08-27,2340,,1875,5
N92000002,Northern Ireland,nation,2021-08-26,2335,,1550,5
N92000002,Northern Ireland,nation,2021-08-25,2330,,1771,4
N92000002,Northern Ireland,nation,2021-08-24,2326,,1648,5
N92000002,Northern Ireland,nation,2021-08-23,2321,,1320,8
N92000002,Northern Ireland,nation,2021-08-22,2313,,1485,10
N92000002,Northern Ireland,nation,2021-08-21,2303,,1612,12
N92000002,Northern Ireland,nation,2021-08-20,2291,,2397,5
N92000002,Northern Ireland,nation,2021-08-19,2286,,1963,7
N92000002,Northern Ireland,nation,2021-08-18,2279,,1345,11
N92000002,Northern Ireland,nation,2021-08-17,2268,,1564,7
N92000002,Northern Ireland,nation,2021-08-16,2261,,1306,4
N92000002,Northern Ireland,nation,2021-08-15,2257,,1294,2
N92000002,Northern Ireland,nation,2021-08-14,2255,,1437,4
N92000002,Northern Ireland,nation,2021-08-13,2251,,1389,6
N92000002,Northern Ireland,nation,2021-08-12,2245,,1610,6
N92000002,Northern Ireland,nation,2021-08-11,2239,,1467,5
N92000002,Northern Ireland,nation,2021-08-10,2234,,1305,3
N92000002,Northern Ireland,nation,2021-08-09,2231,,1031,3
N92000002,Northern Ireland,nation,2021-08-08,2228,,1129,8
N92000002,Northern Ireland,nation,2021-08-07,2220,,1349,3
N92000002,Northern Ireland,nation,2021-08-06,2217,,1434,5
N92000002,Northern Ireland,nation,2021-08-05,2212,,1641,4
N92000002,Northern Ireland,nation,2021-08-04,2208,,1040,3
N92000002,Northern Ireland,nation,2021-08-03,2205,,1082,1
N92000002,Northern Ireland,nation,2021-08-02,2204,,872,3
N92000002,Northern Ireland,nation,2021-08-01,2201,,1072,7
N92000002,Northern Ireland,nation,2021-07-31,2194,,1177,5
N92000002,Northern Ireland,nation,2021-07-30,2189,,1101,5
N92000002,Northern Ireland,nation,2021-07-29,2184,,1471,6
N92000002,Northern Ireland,nation,2021-07-28,2178,,1600,3
N92000002,Northern Ireland,nation,2021-07-27,2175,,1473,2
N92000002,Northern Ireland,nation,2021-07-26,2173,,639,0
N92000002,Northern Ireland,nation,2021-07-25,2173,,1264,1
N92000002,Northern Ireland,nation,2021-07-24,2172,,1520,2
N92000002,Northern Ireland,nation,2021-07-23,2170,,1337,2
N92000002,Northern Ireland,nation,2021-07-22,2168,,1430,2
N92000002,Northern Ireland,nation,2021-07-21,2166,,1973,1
N92000002,Northern Ireland,nation,2021-07-20,2165,,1138,1
N92000002,Northern Ireland,nation,2021-07-19,2164,,1776,1
N92000002,Northern Ireland,nation,2021-07-18,2163,,537,1
N92000002,Northern Ireland,nation,2021-07-17,2162,,1402,0
N92000002,Northern Ireland,nation,2021-07-16,2162,,1380,3
N92000002,Northern Ireland,nation,2021-07-15,2159,,1083,0
N92000002,Northern Ireland,nation,2021-07-14,2159,,636,0
N92000002,Northern Ireland,nation,2021-07-13,2159,,511,0
N92000002,Northern Ireland,nation,2021-07-12,2159,,528,0
N92000002,Northern Ireland,nation,2021-07-11,2159,,605,1
N92000002,Northern Ireland,nation,2021-07-10,2158,,445,1
N92000002,Northern Ireland,nation,2021-07-09,2157,,605,1
N92000002,Northern Ireland,nation,2021-07-08,2156,,627,0
N92000002,Northern Ireland,nation,2021-07-07,2156,,570,0
N92000002,Northern Ireland,nation,2021-07-06,2156,,417,0
N92000002,Northern Ireland,nation,2021-07-05,2156,,420,0
N92000002,Northern Ireland,nation,2021-07-04,2156,,533,0
N92000002,Northern Ireland,nation,2021-07-03,2156,,460,0
N92000002,Northern Ireland,nation,2021-07-02,2156,,339,0
N92000002,Northern Ireland,nation,2021-07-01,2156,,326,1
N92000002,Northern Ireland,nation,2021-06-30,2155,,375,0
N92000002,Northern Ireland,nation,2021-06-29,2155,,278,0
N92000002,Northern Ireland,nation,2021-06-28,2155,,211,0
N92000002,Northern Ireland,nation,2021-06-27,2155,,261,0
N92000002,Northern Ireland,nation,2021-06-26,2155,,298,0
N92000002,Northern Ireland,nation,2021-06-25,2155,,229,0
N92000002,Northern Ireland,nation,2021-06-24,2155,,198,0
N92000002,Northern Ireland,nation,2021-06-23,2155,,188,0
N92000002,Northern Ireland,nation,2021-06-22,2155,,187,0
N92000002,Northern Ireland,nation,2021-06-21,2155,,133,0
N92000002,Northern Ireland,nation,2021-06-20,2155,,125,0
N92000002,Northern Ireland,nation,2021-06-19,2155,,158,0
N92000002,Northern Ireland,nation,2021-06-18,2155,,178,0
N92000002,Northern Ireland,nation,2021-06-17,2155,,179,0
N92000002,Northern Ireland,nation,2021-06-16,2155,,143,0
N92000002,Northern Ireland,nation,2021-06-15,2155,,115,0
N92000002,Northern Ireland,nation,2021-06-14,2155,,87,0
N92000002,Northern Ireland,nation,2021-06-13,2155,,70,0
N92000002,Northern Ireland,nation,2021-06-12,2155,,107,0
N92000002,Northern Ireland,nation,2021-06-11,2155,,121,0
N92000002,Northern Ireland,nation,2021-06-10,2155,,109,0
N92000002,Northern Ireland,nation,2021-06-09,2155,,105,0
N92000002,Northern Ireland,nation,2021-06-08,2155,,81,1
N92000002,Northern Ireland,nation,2021-06-07,2154,,54,0
N92000002,Northern Ireland,nation,2021-06-06,2154,,69,0
N92000002,Northern Ireland,nation,2021-06-05,2154,,95,0
N92000002,Northern Ireland,nation,2021-06-04,2154,,73,0
N92000002,Northern Ireland,nation,2021-06-03,2154,,80,0
N92000002,Northern Ireland,nation,2021-06-02,2154,,84,0
N92000002,Northern Ireland,nation,2021-06-01,2154,,54,1
N92000002,Northern Ireland,nation,2021-05-31,2153,,39,0
N92000002,Northern Ireland,nation,2021-05-30,2153,,63,0
N92000002,Northern Ireland,nation,2021-05-29,2153,,68,0
N92000002,Northern Ireland,nation,2021-05-28,2153,,75,1
N92000002,Northern Ireland,nation,2021-05-27,2152,,84,0
N92000002,Northern Ireland,nation,2021-05-26,2152,,66,0
N92000002,Northern Ireland,nation,2021-05-25,2152,,75,0
N92000002,Northern Ireland,nation,2021-05-24,2152,,53,0
N92000002,Northern Ireland,nation,2021-05-23,2152,,77,0
N92000002,Northern Ireland,nation,2021-05-22,2152,,82,0
N92000002,Northern Ireland,nation,2021-05-21,2152,,84,0
N92000002,Northern Ireland,nation,2021-05-20,2152,,90,0
N92000002,Northern Ireland,nation,2021-05-19,2152,,107,0
N92000002,Northern Ireland,nation,2021-05-18,2152,,104,1
N92000002,Northern Ireland,nation,2021-05-17,2151,,82,0
N92000002,Northern Ireland,nation,2021-05-16,2151,,109,2
N92000002,Northern Ireland,nation,2021-05-15,2149,,0,0
N92000002,Northern Ireland,nation,2021-05-14,2149,,96,0
N92000002,Northern Ireland,nation,2021-05-13,2149,,99,1
N92000002,Northern Ireland,nation,2021-05-12,2148,,113,0
N92000002,Northern Ireland,nation,2021-05-11,2148,,89,1
N92000002,Northern Ireland,nation,2021-05-10,2147,,76,0
N92000002,Northern Ireland,nation,2021-05-09,2147,,98,0
N92000002,Northern Ireland,nation,2021-05-08,2147,,81,0
N92000002,Northern Ireland,nation,2021-05-07,2147,,65,0
N92000002,Northern Ireland,nation,2021-05-06,2147,,102,1
N92000002,Northern Ireland,nation,2021-05-05,2146,,99,0
N92000002,Northern Ireland,nation,2021-05-04,2146,,83,0
N92000002,Northern Ireland,nation,2021-05-03,2146,,64,0
N92000002,Northern Ireland,nation,2021-05-02,2146,,69,0
N92000002,Northern Ireland,nation,2021-05-01,2146,,90,1
N92000002,Northern Ireland,nation,2021-04-30,2145,,108,0
N92000002,Northern Ireland,nation,2021-04-29,2145,,95,1
N92000002,Northern Ireland,nation,2021-04-28,2144,,98,0
N92000002,Northern Ireland,nation,2021-04-27,2144,,109,1
N92000002,Northern Ireland,nation,2021-04-26,2143,,73,1
N92000002,Northern Ireland,nation,2021-04-25,2142,,73,0
N92000002,Northern Ireland,nation,2021-04-24,2142,,80,1
N92000002,Northern Ireland,nation,2021-04-23,2141,,88,0
N92000002,Northern Ireland,nation,2021-04-22,2141,,120,2
N92000002,Northern Ireland,nation,2021-04-21,2139,,116,3
N92000002,Northern Ireland,nation,2021-04-20,2136,,124,0
N92000002,Northern Ireland,nation,2021-04-19,2136,,79,1
N92000002,Northern Ireland,nation,2021-04-18,2135,,82,0
N92000002,Northern Ireland,nation,2021-04-17,2135,,99,1
N92000002,Northern Ireland,nation,2021-04-16,2134,,119,1
N92000002,Northern Ireland,nation,2021-04-15,2133,,159,1
N92000002,Northern Ireland,nation,2021-04-14,2132,,97,2
N92000002,Northern Ireland,nation,2021-04-13,2130,,112,1
N92000002,Northern Ireland,nation,2021-04-12,2129,,97,0
N92000002,Northern Ireland,nation,2021-04-11,2129,,89,1
N92000002,Northern Ireland,nation,2021-04-10,2128,,146,1
N92000002,Northern Ireland,nation,2021-04-09,2127,,113,2
N92000002,Northern Ireland,nation,2021-04-08,2125,,98,1
N92000002,Northern Ireland,nation,2021-04-07,2124,,88,2
N92000002,Northern Ireland,nation,2021-04-06,2122,,57,1
N92000002,Northern Ireland,nation,2021-04-05,2121,,89,2
N92000002,Northern Ireland,nation,2021-04-04,2119,,0,1
N92000002,Northern Ireland,nation,2021-04-03,2118,,84,1
N92000002,Northern Ireland,nation,2021-04-02,2117,,107,2
N92000002,Northern Ireland,nation,2021-04-01,2115,,107,0
N92000002,Northern Ireland,nation,2021-03-31,2115,,123,0
N92000002,Northern Ireland,nation,2021-03-30,2115,,151,3
N92000002,Northern Ireland,nation,2021-03-29,2112,,65,2
N92000002,Northern Ireland,nation,2021-03-28,2110,,116,1
N92000002,Northern Ireland,nation,2021-03-27,2109,,138,1
N92000002,Northern Ireland,nation,2021-03-26,2108,,181,1
N92000002,Northern Ireland,nation,2021-03-25,2107,,183,0
N92000002,Northern Ireland,nation,2021-03-24,2107,,139,0
N92000002,Northern Ireland,nation,2021-03-23,2107,,174,0
N92000002,Northern Ireland,nation,2021-03-22,2107,,87,2
N92000002,Northern Ireland,nation,2021-03-21,2105,,125,3
N92000002,Northern Ireland,nation,2021-03-20,2102,,159,0
N92000002,Northern Ireland,nation,2021-03-19,2102,,137,1
N92000002,Northern Ireland,nation,2021-03-18,2101,,169,2
N92000002,Northern Ireland,nation,2021-03-17,2099,,161,1
N92000002,Northern Ireland,nation,2021-03-16,2098,,164,0
N92000002,Northern Ireland,nation,2021-03-15,2098,,121,2
N92000002,Northern Ireland,nation,2021-03-14,2096,,143,0
N92000002,Northern Ireland,nation,2021-03-13,2096,,146,0
N92000002,Northern Ireland,nation,2021-03-12,2096,,208,1
N92000002,Northern Ireland,nation,2021-03-11,2095,,223,4
N92000002,Northern Ireland,nation,2021-03-10,2091,,147,7
N92000002,Northern Ireland,nation,2021-03-09,2084,,240,6
N92000002,Northern Ireland,nation,2021-03-08,2078,,144,1
N92000002,Northern Ireland,nation,2021-03-07,2077,,138,2
N92000002,Northern Ireland,nation,2021-03-06,2075,,172,6
N92000002,Northern Ireland,nation,2021-03-05,2069,,166,1
N92000002,Northern Ireland,nation,2021-03-04,2068,,163,2
N92000002,Northern Ireland,nation,2021-03-03,2066,,226,4
N92000002,Northern Ireland,nation,2021-03-02,2062,,149,2
N92000002,Northern Ireland,nation,2021-03-01,2060,,138,2
N92000002,Northern Ireland,nation,2021-02-28,2058,,136,2
N92000002,Northern Ireland,nation,2021-02-27,2056,,184,2
N92000002,Northern Ireland,nation,2021-02-26,2054,,241,3
N92000002,Northern Ireland,nation,2021-02-25,2051,,281,4
N92000002,Northern Ireland,nation,2021-02-24,2047,,260,4
N92000002,Northern Ireland,nation,2021-02-23,2043,,225,2
N92000002,Northern Ireland,nation,2021-02-22,2041,,187,5
N92000002,Northern Ireland,nation,2021-02-21,2036,,263,5
N92000002,Northern Ireland,nation,2021-02-20,2031,,276,5
N92000002,Northern Ireland,nation,2021-02-19,2026,,313,2
N92000002,Northern Ireland,nation,2021-02-18,2024,,342,6
N92000002,Northern Ireland,nation,2021-02-17,2018,,297,5
N92000002,Northern Ireland,nation,2021-02-16,2013,,341,12
N92000002,Northern Ireland,nation,2021-02-15,2001,,234,5
N92000002,Northern Ireland,nation,2021-02-14,1996,,176,5
N92000002,Northern Ireland,nation,2021-02-13,1991,,303,8
N92000002,Northern Ireland,nation,2021-02-12,1983,,407,9
N92000002,Northern Ireland,nation,2021-02-11,1974,,253,12
N92000002,Northern Ireland,nation,2021-02-10,1962,,336,8
N92000002,Northern Ireland,nation,2021-02-09,1954,,275,3
N92000002,Northern Ireland,nation,2021-02-08,1951,,296,9
N92000002,Northern Ireland,nation,2021-02-07,1942,,334,8
N92000002,Northern Ireland,nation,2021-02-06,1934,,390,13
N92000002,Northern Ireland,nation,2021-02-05,1921,,506,9
N92000002,Northern Ireland,nation,2021-02-04,1912,,412,14
N92000002,Northern Ireland,nation,2021-02-03,1898,,504,5
N92000002,Northern Ireland,nation,2021-02-02,1893,,447,13
N92000002,Northern Ireland,nation,2021-02-01,1880,,314,15
N92000002,Northern Ireland,nation,2021-01-31,1865,,426,12
N92000002,Northern Ireland,nation,2021-01-30,1853,,455,14
N92000002,Northern Ireland,nation,2021-01-29,1839,,669,23
N92000002,Northern Ireland,nation,2021-01-28,1816,,592,16
N92000002,Northern Ireland,nation,2021-01-27,1800,,527,20
N92000002,Northern Ireland,nation,2021-01-26,1780,,550,12
N92000002,Northern Ireland,nation,2021-01-25,1768,,422,15
N92000002,Northern Ireland,nation,2021-01-24,1753,,433,13
N92000002,Northern Ireland,nation,2021-01-23,1740,,670,20
N92000002,Northern Ireland,nation,2021-01-22,1720,,865,13
N92000002,Northern Ireland,nation,2021-01-21,1707,,732,11
N92000002,Northern Ireland,nation,2021-01-20,1696,,905,19
N92000002,Northern Ireland,nation,2021-01-19,1677,,713,19
N92000002,Northern Ireland,nation,2021-01-18,1658,,640,21
N92000002,Northern Ireland,nation,2021-01-17,1637,,822,29
N92000002,Northern Ireland,nation,2021-01-16,1608,,705,20
N92000002,Northern Ireland,nation,2021-01-15,1588,,1052,24
N92000002,Northern Ireland,nation,2021-01-14,1564,,973,26
N92000002,Northern Ireland,nation,2021-01-13,1538,,1145,19
N92000002,Northern Ireland,nation,2021-01-12,1519,,1205,19
N92000002,Northern Ireland,nation,2021-01-11,1500,,759,23
N92000002,Northern Ireland,nation,2021-01-10,1477,,1112,16
N92000002,Northern Ireland,nation,2021-01-09,1461,,1442,20
N92000002,Northern Ireland,nation,2021-01-08,1441,,1500,10
N92000002,Northern Ireland,nation,2021-01-07,1431,,1410,21
N92000002,Northern Ireland,nation,2021-01-06,1410,,1985,11
N92000002,Northern Ireland,nation,2021-01-05,1399,,1378,7
N92000002,Northern Ireland,nation,2021-01-04,1392,,1801,13
N92000002,Northern Ireland,nation,2021-01-03,1379,,1662,12
N92000002,Northern Ireland,nation,2021-01-02,1367,,3576,14
N92000002,Northern Ireland,nation,2021-01-01,1353,,0,13
N92000002,Northern Ireland,nation,2020-12-31,1340,,1929,10
N92000002,Northern Ireland,nation,2020-12-30,1330,,2143,13
N92000002,Northern Ireland,nation,2020-12-29,1317,,1566,11
N92000002,Northern Ireland,nation,2020-12-28,1306,,1634,8
N92000002,Northern Ireland,nation,2020-12-27,1298,,0,14
N92000002,Northern Ireland,nation,2020-12-26,1284,,998,10
N92000002,Northern Ireland,nation,2020-12-25,1274,,0,7
N92000002,Northern Ireland,nation,2020-12-24,1267,,841,15
N92000002,Northern Ireland,nation,2020-12-23,1252,,787,15
N92000002,Northern Ireland,nation,2020-12-22,1237,,439,10
N92000002,Northern Ireland,nation,2020-12-21,1227,,555,17
N92000002,Northern Ireland,nation,2020-12-20,1210,,505,12
N92000002,Northern Ireland,nation,2020-12-19,1198,,640,15
N92000002,Northern Ireland,nation,2020-12-18,1183,,510,10
N92000002,Northern Ireland,nation,2020-12-17,1173,,656,14
N92000002,Northern Ireland,nation,2020-12-16,1159,,510,13
N92000002,Northern Ireland,nation,2020-12-15,1146,,486,6
N92000002,Northern Ireland,nation,2020-12-14,1140,,419,6
N92000002,Northern Ireland,nation,2020-12-13,1134,,483,5
N92000002,Northern Ireland,nation,2020-12-12,1129,,476,7
N92000002,Northern Ireland,nation,2020-12-11,1122,,538,9
N92000002,Northern Ireland,nation,2020-12-10,1113,,441,13
N92000002,Northern Ireland,nation,2020-12-09,1100,,483,9
N92000002,Northern Ireland,nation,2020-12-08,1091,,351,7
N92000002,Northern Ireland,nation,2020-12-07,1084,,397,17
N92000002,Northern Ireland,nation,2020-12-06,1067,,419,11
N92000002,Northern Ireland,nation,2020-12-05,1056,,451,12
N92000002,Northern Ireland,nation,2020-12-04,1044,,449,7
N92000002,Northern Ireland,nation,2020-12-03,1037,,456,6
N92000002,Northern Ireland,nation,2020-12-02,1031,,416,8
N92000002,Northern Ireland,nation,2020-12-01,1023,,391,7
N92000002,Northern Ireland,nation,2020-11-30,1016,,290,12
N92000002,Northern Ireland,nation,2020-11-29,1004,,351,8
N92000002,Northern Ireland,nation,2020-11-28,996,,315,11
N92000002,Northern Ireland,nation,2020-11-27,985,,391,11
N92000002,Northern Ireland,nation,2020-11-26,974,,442,8
N92000002,Northern Ireland,nation,2020-11-25,966,,533,10
N92000002,Northern Ireland,nation,2020-11-24,956,,79,7
N92000002,Northern Ireland,nation,2020-11-23,949,,280,8
N92000002,Northern Ireland,nation,2020-11-22,941,,342,6
N92000002,Northern Ireland,nation,2020-11-21,935,,357,8
N92000002,Northern Ireland,nation,2020-11-20,927,,369,13
N92000002,Northern Ireland,nation,2020-11-19,914,,487,13
N92000002,Northern Ireland,nation,2020-11-18,901,,518,10
N92000002,Northern Ireland,nation,2020-11-17,891,,549,11
N92000002,Northern Ireland,nation,2020-11-16,880,,331,9
N92000002,Northern Ireland,nation,2020-11-15,871,,472,13
N92000002,Northern Ireland,nation,2020-11-14,858,,511,13
N92000002,Northern Ireland,nation,2020-11-13,845,,607,11
N92000002,Northern Ireland,nation,2020-11-12,834,,548,10
N92000002,Northern Ireland,nation,2020-11-11,824,,791,13
N92000002,Northern Ireland,nation,2020-11-10,811,,514,8
N92000002,Northern Ireland,nation,2020-11-09,803,,471,10
N92000002,Northern Ireland,nation,2020-11-08,793,,420,10
N92000002,Northern Ireland,nation,2020-11-07,783,,528,7
N92000002,Northern Ireland,nation,2020-11-06,776,,595,15
N92000002,Northern Ireland,nation,2020-11-05,761,,516,7
N92000002,Northern Ireland,nation,2020-11-04,754,,679,10
N92000002,Northern Ireland,nation,2020-11-03,744,,570,12
N92000002,Northern Ireland,nation,2020-11-02,732,,493,5
N92000002,Northern Ireland,nation,2020-11-01,727,,685,10
N92000002,Northern Ireland,nation,2020-10-31,717,,649,7
N92000002,Northern Ireland,nation,2020-10-30,710,,566,9
N92000002,Northern Ireland,nation,2020-10-29,701,,822,14
N92000002,Northern Ireland,nation,2020-10-28,687,,840,9
N92000002,Northern Ireland,nation,2020-10-27,678,,722,10
N92000002,Northern Ireland,nation,2020-10-26,668,,727,11
N92000002,Northern Ireland,nation,2020-10-25,657,,896,6
N92000002,Northern Ireland,nation,2020-10-24,651,,923,8
N92000002,Northern Ireland,nation,2020-10-23,643,,1252,6
N92000002,Northern Ireland,nation,2020-10-22,637,,1042,4
N92000002,Northern Ireland,nation,2020-10-21,633,,1039,6
N92000002,Northern Ireland,nation,2020-10-20,627,,913,3
N92000002,Northern Ireland,nation,2020-10-19,624,,820,4
N92000002,Northern Ireland,nation,2020-10-18,620,,1012,7
N92000002,Northern Ireland,nation,2020-10-17,613,,1031,3
N92000002,Northern Ireland,nation,2020-10-16,610,,1299,2
N92000002,Northern Ireland,nation,2020-10-15,608,,763,4
N92000002,Northern Ireland,nation,2020-10-14,604,,1217,2
N92000002,Northern Ireland,nation,2020-10-13,602,,863,4
N92000002,Northern Ireland,nation,2020-10-12,598,,877,5
N92000002,Northern Ireland,nation,2020-10-11,593,,1066,6
N92000002,Northern Ireland,nation,2020-10-10,587,,902,0
N92000002,Northern Ireland,nation,2020-10-09,587,,1080,0
N92000002,Northern Ireland,nation,2020-10-08,587,,923,0
N92000002,Northern Ireland,nation,2020-10-07,587,,828,1
N92000002,Northern Ireland,nation,2020-10-06,586,,669,1
N92000002,Northern Ireland,nation,2020-10-05,585,,616,1
N92000002,Northern Ireland,nation,2020-10-04,584,,462,0
N92000002,Northern Ireland,nation,2020-10-03,584,,726,1
N92000002,Northern Ireland,nation,2020-10-02,583,,934,2
N92000002,Northern Ireland,nation,2020-10-01,581,,259,1
N92000002,Northern Ireland,nation,2020-09-30,580,,424,1
N92000002,Northern Ireland,nation,2020-09-29,579,,320,0
N92000002,Northern Ireland,nation,2020-09-28,579,,220,1
N92000002,Northern Ireland,nation,2020-09-27,578,,187,0
N92000002,Northern Ireland,nation,2020-09-26,578,,319,0
N92000002,Northern Ireland,nation,2020-09-25,578,,273,1
N92000002,Northern Ireland,nation,2020-09-24,577,,189,0
N92000002,Northern Ireland,nation,2020-09-23,577,,220,0
N92000002,Northern Ireland,nation,2020-09-22,577,,75,0
N92000002,Northern Ireland,nation,2020-09-21,577,,125,0
N92000002,Northern Ireland,nation,2020-09-20,577,,176,0
N92000002,Northern Ireland,nation,2020-09-19,577,,222,2
N92000002,Northern Ireland,nation,2020-09-18,575,,163,1
N92000002,Northern Ireland,nation,2020-09-17,574,,149,0
N92000002,Northern Ireland,nation,2020-09-16,574,,129,2
N92000002,Northern Ireland,nation,2020-09-15,572,,79,1
N92000002,Northern Ireland,nation,2020-09-14,571,,109,1
N92000002,Northern Ireland,nation,2020-09-13,570,,87,0
N92000002,Northern Ireland,nation,2020-09-12,570,,104,0
N92000002,Northern Ireland,nation,2020-09-11,570,,88,2
N92000002,Northern Ireland,nation,2020-09-10,568,,78,1
N92000002,Northern Ireland,nation,2020-09-09,567,,49,0
N92000002,Northern Ireland,nation,2020-09-08,567,,40,0
N92000002,Northern Ireland,nation,2020-09-07,567,,141,2
N92000002,Northern Ireland,nation,2020-09-06,565,,106,0
N92000002,Northern Ireland,nation,2020-09-05,565,,118,1
N92000002,Northern Ireland,nation,2020-09-04,564,,61,0
N92000002,Northern Ireland,nation,2020-09-03,564,,77,2
N92000002,Northern Ireland,nation,2020-09-02,562,,71,0
N92000002,Northern Ireland,nation,2020-09-01,562,,49,1
N92000002,Northern Ireland,nation,2020-08-31,561,,58,0
N92000002,Northern Ireland,nation,2020-08-30,561,,49,0
N92000002,Northern Ireland,nation,2020-08-29,561,,89,0
N92000002,Northern Ireland,nation,2020-08-28,561,,85,1
